id_transaccion,id_cliente,id_producto,monto,fecha,id_tienda,edad,ingresos,puntos_lealtad,pais,cliente_premium,categoria_monto,stock,precio,estado_stock,utilidad_estimada,registros_api,ultimo_registro_api,fuente_api,producto_web,precio_web,disponibilidad_web,rating_web,fuente_web,logs_total,logs_error,logs_timeout,tiempo_promedio_ms,origen_integrado
2038,317,38,2165,2025-11-16,1,18,5622,1234,México,Sí,Alto,0,60.0,Sin stock,2105.0,0,0,Sin API,Producto web demo 38,242.5,In stock,Four,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2039,860,39,2909,2026-03-04,6,59,17544,95,México,No,Alto,0,1075.0,Sin stock,1834.0,0,0,Sin API,Producto web demo 39,246.25,In stock,Five,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2040,703,40,2104,2026-05-01,5,29,21492,1237,México,Sí,Alto,0,299.0,Sin stock,1805.0,0,0,Sin API,Producto web demo 40,250.0,In stock,One,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2041,186,41,4161,2025-10-31,10,32,42941,2872,México,Sí,Alto,0,49.0,Sin stock,4112.0,0,0,Sin API,Producto web demo 41,253.75,In stock,Two,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2042,99,42,1619,2026-04-19,2,57,31827,2198,México,Sí,Medio,0,1128.0,Sin stock,491.0,1,98,Demo local,Producto web demo 42,257.5,In stock,Three,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2043,366,43,891,2025-06-11,4,51,22561,1,México,No,Medio,0,474.0,Sin stock,417.0,0,0,Sin API,Producto web demo 43,261.25,In stock,Four,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2044,115,44,4343,2025-06-01,6,38,17096,1181,México,Sí,Alto,0,692.0,Sin stock,3651.0,0,0,Sin API,Producto web demo 44,265.0,In stock,Five,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2045,350,45,3453,2026-01-21,3,20,40739,2006,México,Sí,Alto,0,1657.0,Sin stock,1796.0,0,0,Sin API,Producto web demo 45,268.75,In stock,One,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2046,787,46,354,2025-09-16,7,28,6971,2670,México,Sí,Bajo,0,1085.0,Sin stock,-731.0,0,0,Sin API,Producto web demo 46,272.5,In stock,Two,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2047,964,47,3608,2025-08-15,1,19,44200,273,México,No,Alto,0,1985.0,Sin stock,1623.0,0,0,Sin API,Producto web demo 47,276.25,In stock,Three,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2048,764,48,168,2025-12-06,5,53,37076,538,México,No,Bajo,0,486.0,Sin stock,-318.0,0,0,Sin API,Producto web demo 48,280.0,In stock,Four,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2049,600,49,1999,2025-11-09,5,43,27094,709,México,No,Medio,0,357.0,Sin stock,1642.0,0,0,Sin API,Producto web demo 49,283.75,In stock,Five,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2050,718,50,4535,2025-09-19,10,21,17595,1382,México,Sí,Alto,0,202.0,Sin stock,4333.0,0,0,Sin API,Producto web demo 50,287.5,In stock,One,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2051,146,51,3601,2025-12-01,7,32,31556,2673,USA,Sí,Alto,0,1644.0,Sin stock,1957.0,0,0,Sin API,Producto web demo 51,291.25,In stock,Two,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2052,822,52,2362,2025-12-17,3,18,12223,438,México,No,Alto,0,356.0,Sin stock,2006.0,0,0,Sin API,Producto web demo 52,295.0,In stock,Three,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2053,695,53,4126,2026-01-09,9,47,36026,921,México,No,Alto,0,664.0,Sin stock,3462.0,0,0,Sin API,Producto web demo 53,298.75,In stock,Four,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2054,594,54,566,2025-09-19,4,39,12878,2446,México,Sí,Medio,0,1734.0,Sin stock,-1168.0,0,0,Sin API,Producto web demo 54,302.5,In stock,Five,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2055,506,55,1378,2025-10-28,8,26,7564,2525,México,Sí,Medio,0,1286.0,Sin stock,92.0,0,0,Sin API,Producto web demo 55,306.25,In stock,One,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2056,129,56,3202,2026-04-09,8,23,11160,1445,USA,Sí,Alto,0,1642.0,Sin stock,1560.0,0,0,Sin API,Producto web demo 56,310.0,In stock,Two,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2057,83,57,4698,2025-07-03,5,27,23677,1841,México,Sí,Alto,0,414.0,Sin stock,4284.0,1,82,Demo local,Producto web demo 57,313.75,In stock,Three,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2058,218,58,2314,2026-05-10,3,42,5394,308,México,No,Alto,0,1107.0,Sin stock,1207.0,0,0,Sin API,Producto web demo 58,317.5,In stock,Four,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2059,942,59,4734,2025-11-26,4,26,9637,2119,México,Sí,Alto,0,438.0,Sin stock,4296.0,0,0,Sin API,Producto web demo 59,321.25,In stock,Five,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2060,661,60,1695,2025-12-17,3,24,42441,2890,USA,Sí,Medio,0,1795.0,Sin stock,-100.0,0,0,Sin API,Producto web demo 60,325.0,In stock,One,Demo local,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2061,561,61,3463,2026-04-10,3,18,11879,2046,México,Sí,Alto,0,1902.0,Sin stock,1561.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2062,481,62,4218,2026-05-11,2,44,7420,1084,USA,Sí,Alto,0,1793.0,Sin stock,2425.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2063,374,63,500,2025-12-21,2,32,5280,2398,USA,Sí,Bajo,0,1982.0,Sin stock,-1482.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2064,630,64,1359,2025-10-10,2,21,9364,1185,USA,Sí,Medio,0,1832.0,Sin stock,-473.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2065,474,65,2768,2025-05-26,9,58,30402,2035,USA,Sí,Alto,0,649.0,Sin stock,2119.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2066,575,66,1524,2026-01-24,7,54,44615,1842,México,Sí,Medio,0,221.0,Sin stock,1303.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2067,896,67,2035,2025-08-23,10,18,12285,2324,México,Sí,Alto,0,21.0,Sin stock,2014.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2068,724,68,1226,2026-03-25,8,29,6289,1870,USA,Sí,Medio,0,1838.0,Sin stock,-612.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2069,110,69,3037,2025-05-22,2,37,6329,2874,México,Sí,Alto,0,108.0,Sin stock,2929.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2070,974,70,3218,2025-12-06,1,27,18665,1687,México,Sí,Alto,0,1559.0,Sin stock,1659.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2071,979,71,1696,2026-02-04,7,33,14416,1590,México,Sí,Medio,0,1280.0,Sin stock,416.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2072,655,72,4172,2025-08-13,7,31,34732,1042,México,Sí,Alto,0,1009.0,Sin stock,3163.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2073,777,73,1045,2026-03-12,10,28,37563,2208,USA,Sí,Medio,0,1247.0,Sin stock,-202.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2074,19,74,1620,2025-12-23,4,18,15290,472,USA,No,Medio,0,417.0,Sin stock,1203.0,1,18,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2075,950,75,3384,2026-02-22,6,29,19325,1431,México,Sí,Alto,0,1446.0,Sin stock,1938.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2076,917,76,778,2026-03-28,1,28,49992,707,México,No,Medio,0,546.0,Sin stock,232.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2077,449,77,417,2026-01-10,1,30,5384,1548,USA,Sí,Bajo,0,1213.0,Sin stock,-796.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2078,873,78,3548,2026-04-17,9,41,43004,2735,México,Sí,Alto,0,916.0,Sin stock,2632.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2079,82,79,205,2025-07-14,8,41,26052,1125,USA,Sí,Bajo,0,548.0,Sin stock,-343.0,1,81,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2080,384,80,2975,2025-06-29,5,23,48818,2104,México,Sí,Alto,0,1010.0,Sin stock,1965.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2081,679,81,1904,2025-10-25,8,23,49058,899,México,No,Medio,0,200.0,Sin stock,1704.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2082,110,82,4606,2026-03-21,7,37,6329,2874,México,Sí,Alto,0,1995.0,Sin stock,2611.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2083,397,83,2506,2026-01-24,5,26,30715,2936,USA,Sí,Alto,0,1728.0,Sin stock,778.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2084,649,84,484,2025-08-04,7,28,45523,2996,México,Sí,Bajo,0,40.0,Sin stock,444.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2085,263,85,2691,2026-01-15,1,23,6784,2468,México,Sí,Alto,0,724.0,Sin stock,1967.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2086,388,86,4114,2025-07-07,4,38,47858,1486,USA,Sí,Alto,0,1691.0,Sin stock,2423.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2087,551,87,2463,2026-04-02,1,62,42177,1115,México,Sí,Alto,0,1017.0,Sin stock,1446.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2088,233,88,3517,2026-05-04,3,42,18358,788,México,No,Alto,0,1543.0,Sin stock,1974.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2089,866,89,4871,2025-10-23,6,59,24460,2363,México,Sí,Alto,0,1188.0,Sin stock,3683.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2090,991,90,4786,2025-06-30,10,30,13749,2220,USA,Sí,Alto,0,332.0,Sin stock,4454.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2091,721,91,3265,2026-04-23,5,38,46783,1062,USA,Sí,Alto,0,1146.0,Sin stock,2119.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2092,184,92,4158,2026-04-13,3,32,26405,2529,México,Sí,Alto,0,540.0,Sin stock,3618.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2093,871,93,2459,2026-02-27,1,30,36116,1563,México,Sí,Alto,0,1101.0,Sin stock,1358.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2094,316,94,4880,2025-10-05,7,36,8267,2651,México,Sí,Alto,0,1337.0,Sin stock,3543.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2095,138,95,4925,2026-03-14,6,45,16256,1991,USA,Sí,Alto,0,865.0,Sin stock,4060.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2096,774,96,4542,2025-11-23,8,55,40030,1635,México,Sí,Alto,0,551.0,Sin stock,3991.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2097,857,97,701,2025-08-01,7,44,43295,1344,México,Sí,Medio,0,1581.0,Sin stock,-880.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2098,151,98,3797,2026-02-23,6,33,44852,468,México,No,Alto,0,221.0,Sin stock,3576.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2099,372,99,421,2025-07-16,10,44,7580,2358,México,Sí,Bajo,0,936.0,Sin stock,-515.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2100,463,100,1622,2025-08-29,7,41,35826,1703,México,Sí,Medio,0,1383.0,Sin stock,239.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2101,146,101,4825,2025-09-26,4,32,31556,2673,USA,Sí,Alto,0,1048.0,Sin stock,3777.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2102,414,102,2003,2025-12-01,9,36,49576,301,México,No,Alto,133,161.0,Disponible,1842.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2103,427,103,4982,2025-09-04,8,18,23431,937,USA,No,Alto,264,279.0,Disponible,4703.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2104,382,104,570,2026-01-21,7,62,31629,2967,México,Sí,Medio,362,879.0,Disponible,-309.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2105,73,105,3401,2026-05-17,9,31,34878,2292,México,Sí,Alto,490,195.0,Disponible,3206.0,1,72,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2106,454,106,866,2026-05-14,9,19,8430,838,México,No,Medio,373,1713.0,Disponible,-847.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2107,704,107,1080,2026-03-26,2,58,13294,2665,México,Sí,Medio,151,1001.0,Disponible,79.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2108,344,108,334,2025-10-12,10,45,42134,633,USA,No,Bajo,208,1877.0,Disponible,-1543.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2109,179,109,1787,2025-08-29,5,28,22282,182,USA,No,Medio,333,457.0,Disponible,1330.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2110,271,110,3999,2025-08-01,1,33,33579,2979,México,Sí,Alto,23,1662.0,Disponible,2337.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2111,714,111,3532,2026-04-20,6,58,42442,76,México,No,Alto,480,590.0,Disponible,2942.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2112,894,112,3360,2025-08-07,8,25,17607,2324,México,Sí,Alto,421,1582.0,Disponible,1778.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2113,555,113,3600,2026-05-11,6,24,29633,938,México,No,Alto,433,985.0,Disponible,2615.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2114,111,114,207,2025-10-01,1,23,43946,2787,México,Sí,Bajo,279,1114.0,Disponible,-907.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2115,674,115,4937,2026-01-05,1,51,28758,415,USA,No,Alto,199,741.0,Disponible,4196.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2116,804,116,343,2026-03-21,6,38,21957,482,México,No,Bajo,418,750.0,Disponible,-407.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2117,701,117,2995,2025-07-30,2,40,28671,1506,USA,Sí,Alto,404,753.0,Disponible,2242.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2118,591,118,4349,2025-11-03,7,34,28405,2028,México,Sí,Alto,282,855.0,Disponible,3494.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2119,734,119,1559,2025-08-08,8,55,33221,1362,México,Sí,Medio,176,106.0,Disponible,1453.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2120,129,120,4666,2025-12-16,6,23,11160,1445,USA,Sí,Alto,56,54.0,Disponible,4612.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2121,655,121,4530,2026-04-30,4,31,34732,1042,México,Sí,Alto,352,681.0,Disponible,3849.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2122,676,122,2215,2025-09-05,3,49,30814,2373,USA,Sí,Alto,260,1156.0,Disponible,1059.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2123,561,123,1458,2025-10-26,4,18,11879,2046,México,Sí,Medio,101,1079.0,Disponible,379.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2124,732,124,3537,2025-07-08,6,55,19096,2362,México,Sí,Alto,412,1870.0,Disponible,1667.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2125,946,125,1917,2026-01-06,10,34,23068,2117,México,Sí,Medio,111,121.0,Disponible,1796.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2126,539,126,3650,2025-10-10,5,23,31722,2119,México,Sí,Alto,210,1913.0,Disponible,1737.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2127,899,127,324,2025-11-13,10,54,41273,896,México,No,Bajo,231,1872.0,Disponible,-1548.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2128,266,128,1362,2026-01-13,1,34,35562,1609,México,Sí,Medio,394,671.0,Disponible,691.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2129,728,129,4151,2025-07-01,8,55,18490,1228,México,Sí,Alto,67,1145.0,Disponible,3006.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2130,991,130,1107,2026-03-13,6,30,13749,2220,USA,Sí,Medio,35,185.0,Disponible,922.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2131,923,131,4774,2026-04-28,2,57,33784,52,México,No,Alto,104,456.0,Disponible,4318.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2132,466,132,4689,2025-06-08,3,21,46409,1677,México,Sí,Alto,150,373.0,Disponible,4316.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
2133,21,133,2644,2025-09-22,3,65,42532,1339,USA,Sí,Alto,482,1805.0,Disponible,839.0,1,20,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
